
171915110, 23
189088075, 33
190673846, 35
207374218, 33
218451386, 26
221159275, 28
270310843, 50
270560115, 48
272473899, 63
291539859, 19
300489200, 25
308752169, 36
332175765, 23
343204619, 28
355876176, 38
357337755, 24
376884033, 27
413069755, 53
413641753, 56
415451942, 36
441574800, 24
441784879, 26
447667531, 32
471250196, 27
479652239, 36
479820995, 30
497693179, 25
510506574, 28
582983244, 82
581667204, 68
581955193, 99
613158903, 27
620401211, 36
620427554, 36
647822796, 33
646537039, 24
674810046, 24
674273908, 25
680367489, 55
763714743, 85
764155972, 80
766933068, 89
792878668, 26
798455939, 31
806611268, 36
827721027, 28
829682490, 29
838679231, 30
855767217, 26
903504070, 46
903824642, 72
905609947, 64
929820295, 21
937222115, 31
946660871, 40
958576296, 26
964909197, 25
976974494, 27
991928940, 32
999258711, 32
1056267078, 77
1057662913, 63
1056946871, 56
1084390059, 25
1089081295, 28
1097211493, 37
1113363090, 24
1126637632, 27
1128670784, 38
1147336681, 31
1186708852, 56
1188029307, 59
1188248372, 38
1216335120, 27
1220155614, 29
1221842235, 32
1271307413, 52
1272552799, 48
1272280913, 50
1338857236, 64
1340637595, 65
1339478912, 64
1366715540, 24
1373338250, 31
1386006453, 42
1396559342, 23
1412455337, 24
1421385703, 46
1435519918, 31
1511837138, 97
1511038407, 73
1511778192, 83
1543181791, 29
1553741552, 39
1553612530, 40
1570080536, 25
1582488824, 27
1589885509, 34
1600637683, 27
1694393535, 109
1694891289, 103
1696204692, 92
1726951947, 30
1744965009, 47
1746205131, 47
1761230754, 32
1772695217, 26
1779327096, 31
1791093861, 28
1819343736, 38
1836333537, 61
1836385331, 43
1846927323, 26
1863876760, 25
1870072307, 32
1882565642, 33
1892570615, 27
1905254802, 31
1914120887, 29
2022581594, 105
2022525823, 114
2021256472, 125
2052320682, 26
2060729191, 35
2061375328, 35
2080612870, 25
2092425278, 30
2103378928, 39
2118059836, 31
2143928644, 49
2162808127, 42
2162229108, 56
2180753970, 33
2192881927, 27
2208937620, 44
2210818845, 28
2221503186, 26
2243278376, 30
2295603372, 84
2304938783, 74
2303856163, 42
2323237465, 24
2330974639, 24
2342259561, 35
2351299988, 26
2367695875, 35
2389277215, 35
2392055689, 36
2427847185, 30
2427076949, 57
2428236540, 34
2460376422, 32
2460945978, 31
2462660529, 32
2493906157, 31
2495495101, 30
2495681559, 33
2523280358, 25
2611210142, 114
2612655217, 114
2612344936, 86
2640615029, 26
2644355704, 30
2653565206, 38
2673099636, 26
2678853582, 35
2705701852, 31
2707062444, 51
2762605329, 54
2764214145, 53
2763835902, 81
2798137273, 31
2803222928, 36
2802042670, 35
2830065187, 30
2835726534, 32
2837673427, 32
2860051775, 28
2929732037, 91
2931147942, 90
2931698738, 69
2960985417, 28
2970020894, 36
2969202953, 34
2989638086, 27
2998078169, 26
3003218342, 32
3017201080, 25
3028370181, 28
3085170691, 65
3085923902, 81
3087894326, 57
3117443519, 25
3126810703, 39
3127598391, 40
3148735185, 29
3157888438, 28
3168175464, 38
3178949956, 28
3236739437, 76
3238579607, 56
3237697748, 66
3269155849, 29
3277029186, 38
3278321539, 37
3301528929, 30
3310053996, 31
3311548188, 30
3329800828, 26
3375825367, 63
