
172384821, 24
187207615, 26
188014676, 29
240801741, 51
239996473, 50
241684148, 67
270150563, 27
278299925, 35
285562044, 42
297770236, 26
314235001, 33
314057881, 26
330873730, 31
377167742, 42
379117339, 63
379472809, 63
409660223, 30
418852979, 37
419694946, 37
441697230, 30
449631340, 28
457112724, 35
545219339, 90
544101327, 100
547316679, 86
574474273, 26
575604167, 27
587747402, 32
604543958, 24
619663962, 31
623277149, 33
633940007, 27
732519727, 95
733167764, 108
731873811, 109
761894578, 27
770381333, 35
775336387, 42
801226617, 36
803017485, 29
829105217, 24
832678712, 54
864768001, 59
864655130, 34
865725689, 30
890185442, 22
894341507, 27
904752493, 38
916691741, 24
929298671, 33
935115149, 28
951181324, 32
960356438, 29
1024641716, 87
1025199808, 62
1024571101, 70
1052367041, 24
1070325962, 40
1069162286, 41
1082940086, 25
1099167614, 26
1104808001, 33
1115565681, 30
1139299783, 38
1151628293, 44
1153007747, 34
1171803768, 31
1187193327, 31
1191607301, 37
1206392098, 28
1217695912, 28
1223753562, 29
1278051050, 61
1276628459, 50
1278185229, 57
1308667682, 28
1329259118, 48
1329907979, 51
1343261558, 33
1354670593, 23
1357865872, 26
1374679122, 29
1423787415, 46
1423712002, 66
1422613464, 62
1452941415, 27
1469119930, 42
1467955320, 40
1482791450, 28
1496738518, 27
1504260265, 33
1513862181, 29
1589715448, 82
1590051216, 74
1589540727, 89
1617814663, 24
1616684520, 24
1618176705, 24
1645727990, 25
1652578486, 34
1659313052, 38
1671547822, 23
1681139481, 25
1698990889, 38
1756085733, 83
1754751616, 71
1757171056, 55
1776988374, 20
1795166976, 35
1796977694, 36
1809344330, 31
1822784485, 23
1826426761, 28
1842003464, 30
1855780907, 30
1914192704, 86
1914626790, 56
1913729158, 68
1950234465, 33
1957985573, 41
1959642990, 42
1987379570, 25
1987101591, 35
1986502374, 27
2047684754, 58
2050037993, 60
2049885586, 60
2075760379, 24
2091162739, 40
2092819305, 40
2106204616, 26
2119663016, 27
2127940864, 30
2138102352, 28
2185423091, 55
2184193105, 62
2186197569, 43
2210528015, 24
2218134907, 29
2217909407, 29
2249292177, 36
2251595869, 30
2260952896, 39
2286983387, 34
2362896562, 99
2362496962, 110
2364659141, 75
2392389090, 27
2394891445, 30
2401639512, 35
2422632601, 26
2427613102, 32
2433646530, 30
2453605255, 28
2457304207, 27
2546692316, 107
2545263753, 86
2547210716, 90
2577376200, 28
2584267407, 36
2591957844, 42
2609552629, 30
2620353627, 33
2624938239, 31
2639884652, 27
2703800588, 81
2705481300, 63
2705504751, 78
2739399847, 31
2742075914, 35
2748718764, 42
2766879947, 25
2775229921, 31
2781668383, 31
2794902118, 26
2805076394, 28
2837700263, 34
2840559914, 57
2850217808, 42
2874516983, 35
2881791661, 27
2896943790, 21
2900771082, 48
2908155796, 22
2921443274, 22
2932850713, 30
2971706335, 36
2973343924, 58
2973127230, 47
2999893930, 26
3008824708, 34
3015366436, 36
3025723583, 24
3039537693, 28
3051361941, 33
3059651641, 32
3067463916, 25
3104766000, 51
3105470838, 35
3106255843, 43
3136374394, 28
3150171433, 43
3148875473, 37
3174525857, 36
3183146483, 31
3182481290, 31
3204604108, 27
3238128252, 52
3237287663, 52
3239024197, 31
3279059080, 39
3277766913, 38
3279451426, 38
3307530394, 27
3318043096, 36
3317193746, 36
3335275063, 25
3369775821, 32
3372452507, 51
3372265271, 51
3402348041, 27
3408341991, 35
3414465640, 34
3442272523, 34
3448357174, 33
3450997221, 34
3538290394, 94
3537406642, 86
3538953647, 85
3571408489, 29
3574362328, 33
3575606486, 34
3606570352, 32
3606548346, 29
3607891027, 30
3636987408, 28
3680226038, 40
3678929679, 69
3680745213, 70
3711232337, 29
3717908486, 34
3728589480, 43
3750062478, 34
3757786356, 26
3758621109, 38
3820232731, 60
3820595903, 60
3819955899, 68
3853962629, 31
3866029602, 44
3871788037, 43
3892281271, 24
3893584775, 30
3961960615, 63
3961412639, 87
3963258022, 68
3994627507, 31
4007072244, 42
4010284925, 45
4023906396, 27
4035329588, 26
4044890283, 32
4056040477, 30
4104974777, 46
4103852997, 65
4106839674, 57
4138280312, 30
4157025717, 49
4157579732, 47
4169676677, 29
4184837539, 25
4191805721, 30
4218170086, 46
4232285381, 45
4231967296, 38
4247499950, 27
4263783322, 29
4273809586, 40
4283340628, 32
4301099914, 35
4307493999, 31
4317837061, 32
4362714675, 59
4363223124, 52
4362328914, 42
4395484510, 29
4396992878, 32
4415358329, 50
4423416418, 25
4430316457, 30
4448328242, 31
4455063915, 30
4537554164, 87
4536129599, 103
4537555157, 80
4567640445, 26
4581840506, 42
4582343830, 42
4610387990, 41
4612037436, 28
4625198252, 41
4669361396, 56
4671094630, 40
4671694630, 57
4699038923, 27
4706722366, 32
4706960187, 33
4724138127, 23
4733303731, 25
4739485633, 30
4757261700, 31
4765878737, 31
4810530198, 50
4811752310, 70
4812890975, 44
4844073670, 28
4848200114, 32
4854863836, 41
4877557188, 28
4882492895, 31
4888462263, 31
4908390313, 29
4950942525, 60
4952623728, 68
4954756759, 43
4978304747, 24
4984410537, 27
5004776605, 24
5025339655, 50
5027696043, 26
5044601436, 38
5094198827, 46
5095523311, 65
5096417953, 67
5130224391, 33
5139758427, 42
5140811765, 41
5162212322, 29
5173266691, 30
5181192417, 39
5244608470, 80
5254362096, 71
5254748058, 79
5274450505, 26
5287548059, 31
5290259887, 34
5303250937, 26
5316579010, 27
5322889447, 31
5329249953, 22
5377346216, 52
5378333419, 59
5378120946, 46
5404728670, 24
5414162133, 35
5421212540, 40
5433966507, 27
5444831381, 28
5450603465, 27
5471519346, 24
5481016210, 35
5544207769, 90
5545976475, 72
5546737351, 60
5575486939, 27
5591607757, 42
5593314773, 42
5600820348, 23
5621678856, 27
5640298325, 43
5643426188, 38
5676775645, 32
5676467328, 52
5689690539, 42
5702764845, 23
5710779884, 32
5719593741, 27
5731833157, 26
5738633506, 26
5755944140, 31
5764057411, 30
5772588524, 31
5845657756, 78
5844397299, 85
5846399774, 70
5872100450, 24
5899231935, 50
5899856155, 50
5914080334, 40
5984618959, 83
5984633527, 69
5986292642, 85
6009433553, 19
