
1816110756, 0
1938554084, 0
2215301484, 0
2328074175, 0
2366011172, 0
2463501190, 0
2529073076, 0
2646808680, 0
2633191888, 0
2529054501, 0
2564865375, 0
2646691716, 0
2670320181, 0
2566763888, 0
2687053254, 0
2695719586, 0
2747366866, 0
2679352588, 0
2674906238, 0
2879039445, 0
2655188271, 0
2794422984, 0
2797772356, 0
2783071927, 0
2687145723, 0
2805985580, 0
2806184461, 0
2804876421, 0
2787402593, 0
2711778837, 0
2789786593, 0
2814339607, 0
2810420502, 0
2797706153, 0
2823846226, 0
2716780550, 0
2808205580, 0
2810419151, 0
2837759516, 0
2880418115, 0
2886767730, 0
2902067031, 0
2913787729, 0
2906218022, 0
2913170579, 0
2990550697, 0
2839263324, 0
2858162046, 0
2798186525, 0
2953853993, 0
2941318070, 0
2708121293, 0
2875841075, 0
2930109823, 0
2935273454, 0
3021000416, 0
3028328142, 0
3130373036, 0
3033097646, 0
3140618584, 0
3050895187, 0
2906546573, 0
3047083259, 0
2852949394, 0
3074246821, 0
3126047096, 0
2975230731, 0
2970230251, 0
3089610252, 0
3055640083, 0
2982475256, 0
3081069086, 0
2923171021, 0
3050422295, 0
3121914256, 0
3024883008, 0
3116033747, 0
3147173816, 0
3158179467, 0
3161541950, 0
3265461958, 0
3287603152, 0
3209472075, 0
3266307618, 0
3347933637, 0
3306009041, 0
3290946980, 0
3286200111, 0
3202439892, 0
3318467292, 0
3273598811, 0
3294423153, 0
3284779254, 0
3297066666, 0
3067656097, 0
3282483574, 0
3291432593, 0
3330006850, 0
3227812827, 0
3325203932, 0
3177357996, 0
3294684065, 0
3443618132, 0
3391251212, 0
3380303684, 0
3343130470, 0
3427901846, 0
3393166665, 0
3445001655, 0
3309972496, 0
3442771324, 0
3446463021, 0
3311021412, 0
3458789368, 0
3334012735, 0
3308316823, 0
3504362798, 0
3453428388, 0
3406558649, 0
3220086023, 0
3346005889, 0
3434522914, 0
3431260320, 0
3432304399, 0
3522024213, 0
3423772556, 0
3454199542, 0
3430322738, 0
3362480668, 0
3436691536, 0
3536595795, 0
3570830371, 0
3585898334, 0
3431294977, 0
3585163263, 0
3655641946, 0
3587366115, 0
3667309915, 0
3659372608, 0
3662544746, 0
3650058677, 0
3752535680, 0
3711945144, 0
3687627498, 0
3612898469, 0
3687015186, 0
3716273919, 0
3813976056, 0
3709713068, 0
3722542433, 0
3702296620, 0
3719571269, 0
3568696865, 0
3624551634, 0
3883356344, 0
3860903765, 0
3856534219, 0
3966702094, 0
3894698985, 0
3901523245, 0
3780459711, 0
3792048502, 0
3805469357, 0
3852519919, 0
3733831738, 0
3896128136, 0
3901348838, 0
3878972948, 0
3947902051, 0
3912161457, 0
3678517752, 0
3904491443, 0
3822755166, 0
3905549992, 0
3902355977, 0
3757192978, 0
3903890229, 0
3881292111, 0
3883864321, 0
3873279326, 0
3873260313, 0
3883871255, 0
3847793815, 0
3906148958, 0
3854489905, 0
3715362923, 0
3961066705, 0
3952827590, 0
3922301673, 0
3957297848, 0
3870236512, 0
3965793370, 0
3959710905, 0
3983542669, 0
4034071451, 0
3985606004, 0
3946160469, 0
3893631661, 0
3955299016, 0
3997403468, 0
3841418929, 0
3991383675, 0
4104705438, 0
3973335265, 0
4138797012, 0
4173127604, 0
4241894846, 0
4355891946, 0
4328464251, 0
4360751769, 0
4406204651, 0
4341983797, 0
4265070360, 0
4361122648, 0
4402903667, 0
4264290130, 0
4214765367, 0
4312223960, 0
4359822274, 0
4260945287, 0
4325779855, 0
4332926252, 0
4272020889, 0
4372873173, 0
4373094150, 0
4340253061, 0
4382282816, 0
4364011898, 0
4393156513, 0
4383721091, 0
4363500831, 0
4150858227, 0
4284966836, 0
4403334929, 0
4285856484, 0
4412547377, 0
4383923846, 0
4367419713, 0
4388108744, 0
4493553839, 0
4409531233, 0
4161037161, 0
4405926434, 0
4412826580, 0
4411177389, 0
4428432519, 0
4280314179, 0
4348602695, 0
4424971746, 0
4448581744, 0
4480755198, 0
4507716728, 0
4486517096, 0
4379168711, 0
4668760220, 0
4685415042, 0
4675184683, 0
4743343194, 0
4795911149, 0
4773374423, 0
4773632753, 0
4837917529, 0
4750206591, 0
4692821848, 0
4761164724, 0
4801933621, 0
4724137324, 0
4802971038, 0
4802515702, 0
4803995357, 0
4810196076, 0
4796926414, 0
4784539417, 0
4779298527, 0
4721158132, 0
4823446287, 0
4815254656, 0
4779829425, 0
4813991012, 0
4815537674, 0
4817818336, 0
4602732512, 0
4686368415, 0
4806022858, 0
4733243423, 0
4581516648, 0
4726500764, 0
4817304769, 0
4830797632, 0
4805483884, 0
4826644019, 0
4820713794, 0
4694401772, 0
4837068174, 0
4732177232, 0
4925778411, 0
4934971550, 0
4737639644, 0
4905063078, 0
4711875684, 0
4833879622, 0
4839480994, 0
4855033551, 0
4781211181, 0
5007809265, 0
4990597366, 0
4990141553, 0
5074470496, 0
4984860033, 0
5069394951, 0
4975503031, 0
5045844486, 0
4984094986, 0
5124689320, 0
5160277764, 0
5189816177, 0
5162313324, 0
5160695212, 0
5101104566, 0
5212793954, 0
5322118526, 0
5263529435, 0
5344455507, 0
5202464687, 0
5364998497, 0
5254450128, 0
5348634676, 0
5324620477, 0
5361426263, 0
5406351139, 0
5254863949, 0
5337535091, 0
5341330048, 0
5331411279, 0
5212546742, 0
5361545541, 0
5369717654, 0
5342380028, 0
5247681611, 0
5143116829, 0
5342469846, 0
5461209862, 0
5267616471, 0
5341917248, 0
5336964319, 0
5369943054, 0
5343605067, 0
5349423090, 0
5376182539, 0
5460685518, 0
5348144075, 0
5285067819, 0
5374231953, 0
5276569337, 0
5363440370, 0
5430241984, 0
5288006631, 0
5389670297, 0
5346192994, 0
5348548126, 0
5354058962, 0
5377869195, 0
5363415560, 0
5416348327, 0
5394240621, 0
5373569095, 0
5391160153, 0
5430862879, 0
5312864158, 0
5522497848, 0
5513755154, 0
5476264803, 0
5406086441, 0
5466384488, 0
5650826740, 0
5708748230, 0
5825231107, 0
5752873771, 0
5716588594, 0
5750164466, 0
5731770618, 0
5719568652, 0
5682731104, 0
5768540723, 0
5763595137, 0
5918690591, 0
5811899365, 0
5804933540, 0
5819612992, 0
5840907079, 0
5702545014, 0
5803831677, 0
5825449460, 0
5817860286, 0
5859039355, 0
5745386991, 0
5867815856, 0
5771178513, 0
5864678864, 0
5808585797, 0
5840809827, 0
5852719098, 0
5778699567, 0
5828967650, 0
5646821783, 0
5832792777, 0
5927725157, 0
5791113456, 0
5879545063, 0
5795491761, 0
5947869178, 0
5888563556, 0
5879025704, 0
5764726244, 0
5923954895, 0
5893172308, 0
5870076484, 0
5929215948, 0
5676092488, 0
5922730304, 0
5831076465, 0
5797484445, 0
5998038300, 0
6021718446, 0
6013514300, 0
5953382294, 0
6047498830, 0
6016265787, 0
6043519531, 0
5943154544, 0
6125936592, 0
6036754794, 0
5977432230, 0
6087772078, 0
5975084743, 0
6072274080, 0
6050543615, 0
6047009318, 0
6155919205, 0
6143682072, 0
6134853087, 0
6267706691, 0
6169738711, 0
6165420220, 0
6104140025, 0
6190773774, 0
6149827574, 0
6198095745, 0
6217293282, 0
6137892630, 0
6084531139, 0
6196913700, 0
6125755619, 0
6402177054, 0
6405618710, 0
6376632021, 0
6421404419, 0
6411763985, 0
6402566328, 0
6392535846, 0
6417383077, 0
6411329678, 0
6374432005, 0
6368321641, 0
6471481161, 0
6250485071, 0
6327650482, 0
6435346097, 0
6417908047, 0
6280963141, 0
6413808391, 0
6415583046, 0
6389439014, 0
6390138481, 0
6449505897, 0
6401087424, 0
6471233711, 0
6444945538, 0
6351868840, 0
6453356907, 0
6190122252, 0
6355586208, 0
6416931022, 0
6402177884, 0
6343834645, 0
6309097826, 0
6343388318, 0
6442495084, 0
6531435256, 0
6357784264, 0
6345635674, 0
6453959374, 0
6428992023, 0
6426216112, 0
6424828374, 0
6241959014, 0
6463100871, 0
6488619926, 0
6473964501, 0
6436186046, 0
6380229514, 0
6458599588, 0
6582948233, 0
6511963971, 0
6697731017, 0
6697674822, 0
6704503407, 0
6728149205, 0
6723360764, 0
6775622634, 0
6788523148, 0
6799049573, 0
6971581904, 0
7084110159, 0
6994246744, 0
6986801857, 0
6850578726, 0
6987299195, 0
6982143963, 0
6967110686, 0
6997597021, 0
6988404175, 0
6881187538, 0
6972212861, 0
6964138055, 0
7038522548, 0
6976436740, 0
6914392552, 0
6980745062, 0
7010161451, 0
6914562758, 0
7094995092, 0
6984331589, 0
7001653364, 0
6969645749, 0
6987846309, 0
6990884245, 0
6745428209, 0
6965548688, 0
6990447675, 0
7019811884, 0
7023918319, 0
6872947719, 0
7016895292, 0
7005459991, 0
7001563255, 0
6924288900, 0
7037869520, 0
7066923627, 0
7011017913, 0
6936869316, 0
7004958268, 0
7022564276, 0
6929904059, 0
7001644345, 0
7031444350, 0
6903149608, 0
6929913751, 0
7038852925, 0
7161201011, 0
7026657042, 0
6929553175, 0
6801374480, 0
7203069072, 0
7367203600, 0
7365780381, 0
7262407842, 0
7372834953, 0
7369848347, 0
7354250626, 0
7340412976, 0
7412174847, 0
7368829953, 0
7345563901, 0
7365440706, 0
7334855732, 0
7456910297, 0
7379428071, 0
7355023082, 0
7336581237, 0
7387686681, 0
7372066992, 0
7396870237, 0
7457602459, 0
7265672848, 0
7401621191, 0
7368098405, 0
7293163680, 0
7363152611, 0
7439022452, 0
7380619459, 0
7364288723, 0
7367563974, 0
7307941250, 0
7312599361, 0
7394245938, 0
7398084183, 0
7412869679, 0
7310609049, 0
7382176538, 0
7467091916, 0
7471864533, 0
7516859080, 0
7600671573, 0
7491322081, 0
7619290846, 0
7377173831, 0
7632068106, 0
7601698270, 0
7594506969, 0
7404925630, 0
7641117429, 0
7643586425, 0
7646477146, 0
7557064415, 0
7549242149, 0
7632582387, 0
7659141467, 0
7643559712, 0
7664010974, 0
7697906838, 0
7746642450, 0
7684205307, 0
7693895836, 0
7788872685, 0
7918176659, 0
7789603439, 0
7807306349, 0
7805290554, 0
7712334700, 0
7799981429, 0
7913911289, 0
7789896417, 0
7798589388, 0
7805367465, 0
7793826220, 0
7835681167, 0
7810789895, 0
7814658877, 0
7887943199, 0
7717133881, 0
7839886912, 0
7730469442, 0
7748638030, 0
7825202009, 0
7835451626, 0
7754014964, 0
7846658110, 0
7825582152, 0
7804846332, 0
7767826188, 0
7801378993, 0
7915590669, 0
7813420373, 0
7903133118, 0
7817225210, 0
8009077908, 0
8014004721, 0
8005529459, 0
7766493646, 0
7931909212, 0
8012609690, 0
8100182517, 0
8034623969, 0
8009970153, 0
8024917190, 0
8065810497, 0
8059103133, 0
7825802527, 0
8036269019, 0
8055560009, 0
7967645185, 0
8065952189, 0
8086582702, 0
8085004215, 0
8088260433, 0
8177113833, 0
8183259244, 0
8194540182, 0
8212938502, 0
8211401643, 0
8106446118, 0
8179609262, 0
8290271779, 0
8305788166, 0
8198173632, 0
8108991326, 0
8194471535, 0
8197581764, 0
8225061942, 0
8119919350, 0
8181771528, 0
8192560837, 0
8210524152, 0
8200677169, 0
8147766410, 0
8114549087, 0
8275990355, 0
8201465470, 0
8220177402, 0
8215246932, 0
8220700274, 0
8210292115, 0
8250982658, 0
8257549767, 0
8262473671, 0
8339258696, 0
8281015168, 0
8089610731, 0
8064894668, 0
8150065456, 0
8144644651, 0
8293866077, 0
8181613805, 0
8232098519, 0
8397097989, 0
8430286614, 0
8424803108, 0
8434696143, 0
8400906366, 0
8336566764, 0
8439154295, 0
8451273095, 0
8451523695, 0
8429406949, 0
8440547129, 0
8371434287, 0
8682194029, 0
8490118009, 0
8597466153, 0
8562647376, 0
8546581623, 0
8575961957, 0
8594221524, 0
8566759639, 0
8574463646, 0
8598938037, 0
8578585318, 0
8576042691, 0
8520156462, 0
8607820990, 0
8676738093, 0
8576207070, 0
8508980340, 0
8577952109, 0
8500968209, 0
8580970701, 0
8592913691, 0
8607553143, 0
8510806054, 0
8706075088, 0
8649368051, 0
8659993749, 0
8436802232, 0
8717199815, 0
8642417535, 0
8515924006, 0
8632768915, 0
8415559014, 0
8525910281, 0
8518397677, 0
8668775073, 0
8688214351, 0
8630021697, 0
8695032725, 0
8730982064, 0
8643969975, 0
8697765250, 0
8756597888, 0
8749411415, 0
8748414407, 0
8803838023, 0
8740028722, 0
8772615536, 0
8777662327, 0
8775088046, 0
8661616785, 0
9033589752, 0
8844221193, 0
9004904575, 0
8782484949, 0
9024490491, 0
9009813778, 0
8899708723, 0
8940345813, 0
9041974827, 0
8956320754, 0
9016645837, 0
9014301715, 0
9017810425, 0
9111948524, 0
9045837002, 0
8932151294, 0
9035275660, 0
9042117460, 0
9033015387, 0
9049673078, 0
8957231930, 0
9023034387, 0
9052746981, 0
9037319723, 0
9144242618, 0
8850207458, 0
9047505047, 0
9089784616, 0
9230173977, 0
9196306631, 0
9245022559, 0
9186325425, 0
9137467346, 0
9229121320, 0
9321844664, 0
9210365549, 0
9124221401, 0
9188958237, 0
9081660209, 0
9230568037, 0
9106401473, 0
9232092369, 0
9252183639, 0
9264225100, 0
9223982667, 0
9151408689, 0
9285040385, 0
9234433528, 0
9224978219, 0
9222992432, 0
9249844539, 0
9250479392, 0
9027440529, 0
9155966914, 0
9267551906, 0
9303076086, 0
9169637295, 0
9197798788, 0
9291863687, 0
9263503227, 0
